skillid,skillname,category,reviewer,star,title,date,content
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Teresa Olsen,5.0 out of 5 stars,"Honor, Glory and Acclaim to ChefSteps!","Reviewed in the United States on November 18, 2016","This is a shout out to ChefSteps:  &quot;ALRIGHT! You guys got it!&quot;I started w/a homemade set up, got a Poly Science. Sold it for Anova and finally here with Joule.  After one day with this unit I knew I was at the end of my sous vide journey. Today I got my second Jouole so the two Anova units will be sold. I actually think the Joule is on par with the Poly Science units which I still admire. What about Anova? If I could trade one for a Joule I would in a heart beat. How about it? Do you need a first or second generation Anova for the ChefSteps Sous Vide Museum? Joule rules!Brian Olsenp.s. got one Joule doing some short ribs from SAARS and the other doing three pot roasts from Winco. Hey, a guys gotta eat!"
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Kim,2.0 out of 5 stars,Don't use this for cooking time,"Reviewed in the United States on January 6, 2018","I ostensibly set the timer for Joule using Alexa, but when I asked Alexa for status, it gave me only temperature and no timing info; even worse,  the Alexa App on my phone didn't have the timer set via Alexa--so I had to guess the timing.  Silly on my part to trust this technology!Update: Alexa actually did alert me when the time was up.  So the concerns are: 1) how to ask Alexa how much time is remaining, and 2) why the Joule App doesn't know about the time set by Alexa."
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Buckman Jack,3.0 out of 5 stars,It has potential but needs a little work,"Reviewed in the United States on May 4, 2018","Please add “how much time is left.” Also, an option to tell me when there are 15 minutes left would be handy."
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,M. McCullough,1.0 out of 5 stars,Just doesn't do much and loses connectivity often!,"Reviewed in the United States on October 31, 2017",Disconnects often or tedious to connect! Has basically one command and that is to set the temp.. Really needs reprogrammed so it connects better and does more than one thing
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,avengefulgod,5.0 out of 5 stars,Alexa is an added bonus to a great product!,"Reviewed in the United States on November 4, 2016",I have been waiting for the joule about 10 months and I am not disappointed in the product at all.  The size and function is perfect and I have not experienced any issues.  I am blown away with how powerful and quickly it heats to temperature.  (much faster than my Anova)  The magnetic bottom is wonderful as well and less annoying than using a clamp to secure the device to a pot.  Connecting it with my Echo Dot has been a huge positive as well and nothing is better than using voice control to change temperature or to turn off.  The only criticism I would have is that there doesn't seem to be control to set the cook time by voice.  If Joule and Alexa allow you to set the timer there is less than adequate instructions on either site.  Overall I am super happy I bought Joule and it certainly is enhanced with a $50 added Dot.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Caesar,5.0 out of 5 stars,BIG LEAGUE,"Reviewed in the United States on November 15, 2016","Get one and you'll be winning, BIG LEAGUE!"
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Connor,1.0 out of 5 stars,Doesn't do anything.,"Reviewed in the United States on April 12, 2018","Good luck trying to get this garbage to do anything other than ""sorry, I don't know how to cook that"" YOU DON'T KNOW HOW TO COOK HAMBURGER?!"
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Brady,1.0 out of 5 stars,useless,"Reviewed in the United States on December 24, 2018","Alexa won't even find the joule or realize the skill is active. Though this seems like the case with just about every other skill we try on this piece of garbage (echo dot), this is the most recent attempt on trying to find any usefulness of this Alexa beyond just controlling one Fire TV..."
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Amazon Customer,4.0 out of 5 stars,Need a display,"Reviewed in the United States on July 20, 2019",I wish it showed a picture of the status on the fire.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,ZeroSleep,5.0 out of 5 stars,Linked and cooking in two minutes!,"Reviewed in the United States on June 4, 2017",Works great. Can't wait to see what's next. Great job Chef Steps!
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,W Murphy,4.0 out of 5 stars,Few improvements needed,"Reviewed in the United States on June 26, 2017","Once I figured out how to connect Joule to my Alexa it worked fine, the tricky thing was just trying to figure out what way I had to say something to get the information I wanted."
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,S. Avakian,1.0 out of 5 stars,Booooo. No info for problem solving available,"Reviewed in the United States on January 3, 2017",Installed and it does nothing. Alexa shows that it recognizes my voice but when I tell it to do anything w joule it does nothing. No instructions shown in the Alexa app either.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,JPS,3.0 out of 5 stars,Seems to work ok but it's limited...,"Reviewed in the United States on February 22, 2018",Would be nice if Alexa  could announce events such as when to add meat or when cooking is done
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,artemouse,5.0 out of 5 stars,Lazy people win!!!!!,"Reviewed in the United States on November 1, 2016","Works great! Completely eliminates the issue of not having a touchpad on the Joule. I've grown accustomed to asking Alexa to do - lot of things around my house (temperature, etc.) and this is making my kitchen life so much more fun, and it's much quicker than having to reach for my phone!"
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,David A.,3.0 out of 5 stars,Maybe a few more functions?,"Reviewed in the United States on July 6, 2017",Really needs more functionality. For instance... timer control.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,sirkdub,4.0 out of 5 stars,Seems to work now,"Reviewed in the United States on February 17, 2018",Joule skill didn’t seem to work a month ago when I got my Joule here in Canada. Amazon or Joule must have changed something because now it seems to work fine. I do find the wifi weak in the Joule. So perhaps it’s more to do with weak Wi-Fi components than anything else.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Bill Landreth,1.0 out of 5 stars,Use the smart phone app,"Reviewed in the United States on December 30, 2018",this app is garbage. Doesnt do anything except tell you it cant do anything. Use the Joule App for your iphone.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Bentley Born,5.0 out of 5 stars,More convenient than the phone app.,"Reviewed in the United States on December 21, 2016",After enabling the skill I haven't used the phone app once. Very convenient.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,An Infrequent Reviewer,1.0 out of 5 stars,Doesn't work,"Reviewed in the United States on June 3, 2018",Sucks. Not a single thing works.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,random consumer,2.0 out of 5 stars,Bleh,"Reviewed in the United States on December 29, 2018",I didn't want an echo to begin with but I was happy about this skill. Til I tried it. All it does is set the water to the temperature you request. It won't turn the joule off. Worthless
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,MM,2.0 out of 5 stars,Work in Progress,"Reviewed in the United States on June 19, 2017","Only works with the word ""Alexa"" and not ""Echo"". I can ask Alexa to cook a Ribeye and it replies with appropriate cooking doneness levels. Echo tells me it is not able to cook a Ribeye. When I ask either device about the remaining time, I get the temperature only."
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Patrick Weatherford,2.0 out of 5 stars,No time left command???,"Reviewed in the United States on December 14, 2017",Heading says it all
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,ShaneDD,5.0 out of 5 stars,Great addition to the kitchen,"Reviewed in the United States on May 17, 2017","Alexa paired easily with Joule.I can ask Alexa what the status of Joule is, she responds with the current temp and the target temp."
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Daemian,5.0 out of 5 stars,Ultra cobc,"Reviewed in the United States on January 13, 2018","I don’t know why other reviewers are complaining about timer functionality – There simply is none *within* this skill. You simply need to ask alexa to set a timer independently of the joule skill (ie “Alexa, 2 hour timer”) if you need a timer.Regardless, this skill is excellent and I use it daily with no complaints. Does exactly what it is intended to do."
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,thomas,1.0 out of 5 stars,One Star,"Reviewed in the United States on December 2, 2017",Doesn't work most of the time. Much more user-friendly using a phone app..and faster. Not worth fooling with.  This review is about the voice app not the Joule it's self.  It works great with the phone app.  Love it.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Amazon Customer,1.0 out of 5 stars,Joule Timer,"Reviewed in the United States on January 5, 2018",Absolutely useless without sharing remaining time and having an audible alert when cooking is finished.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Morris Wang,5.0 out of 5 stars,Change to metric,"Reviewed in the United States on September 7, 2017","its really useful, and amazing. i loved it."
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,clfhngr,1.0 out of 5 stars,Rudimentary....,"Reviewed in the United States on May 5, 2018",Cludgy and doesn’t do much
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Al,3.0 out of 5 stars,Needs access to the timer.,"Reviewed in the United States on December 31, 2017",Needs access to the timer.
B01LZ7KTXD,Joule: Sous Vide by ChefSteps,Food & Drink,Drop,2.0 out of 5 stars,Let's go chef steps,"Reviewed in the United States on January 17, 2017",I feel this app is lacking features. I know I get it I could set a timer with Alexa alone but I feel some of this all could be integrated more. Maybe even add questions like what type of food are you coming then ask what desired doneness do you want it etc.
